report,llm,example,direction,data_metric,stat,median,min,max
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_1,mean_median_diff_pct,0.374076665424863,0.0282751796623983,2.24803103149311
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,n,10,5,10
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,range,0.148740303516388,0.0397262275218964,0.330028257199696
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,mean,0.523582883318093,0.341926363110542,0.632790480179664
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,median,0.520484706217592,0.34703417122364,0.637557208538055
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,SD,0.0452678330970841,0.0128789349817166,0.0942528431237263
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,CV_pct,8.63022340128186,3.76658145471894,16.1049235049156
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,MedianCV_pct,5.43191399596015,0.496370206984229,12.9354936511256
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,CI_width,0.0666656002071557,0.0184260701614363,0.134848844471855
report_gpt_realset_m2m,gpt,realset,m2m,text_eval_2,mean_median_diff_pct,1.66512596743642,0.317230803955891,5.64130919447084
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,n,10,9,10
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,range,0.158168110151993,0.0534837267082287,0.298564115111895
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,mean,0.584159082512379,0.412991686049978,0.748454160054176
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,median,0.578909866291149,0.428692646172659,0.760877133071541
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,SD,0.0508824411167158,0.017921956027105,0.107133184335223
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,CV_pct,8.35461218088881,2.61789071738267,24.264800084129
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,MedianCV_pct,5.52751630218141,1.35505913339916,20.7065877144161
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,CI_width,0.0727982112909767,0.0256411900249842,0.153276926545661
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_1,mean_median_diff_pct,1.82679900543936,0.282166368309055,8.67261157920011
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,n,10,9,10
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,range,0.153133976056602,0.0773216571010689,0.283116406557363
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,mean,0.553771437602412,0.372362288448407,0.70255640062917
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,median,0.565249724802647,0.369364027176527,0.703555488439209
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,SD,0.0517324688055163,0.0275319428538359,0.0977328525657136
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,CV_pct,8.63136291138696,4.88284322364818,23.017601402231
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,MedianCV_pct,6.24844016704156,2.54603109281285,16.5286591085606
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,CI_width,0.0740143576458762,0.0393903309105623,0.150248241441223
report_gpt_realset_t2t,gpt,realset,t2t,model_eval_2,mean_median_diff_pct,1.4476921128356,0.132189034258232,11.5760230513329
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,n,10,9,10
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,range,0.0830654203891754,0.0215101838111877,0.13250857591629
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,mean,0.79233912229538,0.707530498504639,0.853610640764236
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,median,0.7939592897892,0.712971597909927,0.853759169578552
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,SD,0.0253853191326075,0.00682214400555479,0.0436581809521841
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,CV_pct,3.23545424984276,0.799210281568999,5.6530995651017
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,MedianCV_pct,1.60418327752585,0.461383403688499,4.27361651914737
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,CI_width,0.0363191267035601,0.00976053565579993,0.0624623624925236
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_1,mean_median_diff_pct,0.684525747136968,0.0173970388381465,1.95022246765042
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,n,10,9,10
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,range,0.228652725707401,0.104616348232542,0.395734697580338
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,mean,0.563358875492005,0.431021288463048,0.723966572037851
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,median,0.562753992292272,0.43083372925009,0.714620363381174
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,SD,0.0697741075282875,0.0297583631914182,0.134966848306966
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,CV_pct,12.5115033439062,6.90415160177626,19.2130119482969
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,MedianCV_pct,7.76991388412164,0.359574450572709,18.0583524234202
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,CI_width,0.0998267793566004,0.0425757012387285,0.193098934026966
report_gpt_realset_t2t,gpt,realset,t2t,text_eval_2,mean_median_diff_pct,1.4557096020252,0.0383793092317587,7.20610195133689
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,n,10,9,10
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,range,0.135322212586125,0.02,0.287517971855899
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,mean,0.847750453467339,0.615999170062997,0.996551724137931
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,median,0.846943966302896,0.593381945919646,1
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,SD,0.0427438960827172,0.00818955661962514,0.0990775556078873
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,CV_pct,4.93911190184988,0.823319926941096,12.6620750602544
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,MedianCV_pct,3.27005084579697,0,9.22233112353279
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,CI_width,0.0613553221842678,0.0117169117693732,0.14175162726159
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_1,mean_median_diff_pct,0.869731376731923,0.0273698299336031,3.81157942180014
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,n,10,9,10
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,range,0.141623126102293,0.0104166666666667,0.329396344396344
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,mean,0.864596709334246,0.568716248562297,0.9984375
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,median,0.866879967783022,0.547210686600221,1
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,SD,0.0464306084691378,0.00439205230578945,0.140775023877377
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,CV_pct,5.40406623757151,0.454350238529943,17.7120593766241
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,MedianCV_pct,3.7803389487062,0,10.7961421629698
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,CI_width,0.0664289128336355,0.0062837698966618,0.201408771037734
report_gpt_sapsam_m2m,gpt,sapsam,m2m,model_eval_2,mean_median_diff_pct,0.710126854259973,0.00130970409738374,8.46230003168103
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,n,10,10,10
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,range,0.0701844394207001,0.0170443058013916,0.170093476772308
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,mean,0.903175160288811,0.829734855890274,0.971856355667114
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,median,0.904204621911049,0.824726492166519,0.973095595836639
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,SD,0.0213015274147187,0.00529862838818472,0.0702989623472284
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,CV_pct,2.346950897445,0.591376323217733,8.03331482067779
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,MedianCV_pct,1.13090179288081,0.229901473794517,5.79729043721483
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,CI_width,0.0304763894876849,0.00758082081932021,0.100577696395323
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_1,mean_median_diff_pct,0.283919407665864,0.00405335232042515,5.17723167562303
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,n,10,10,10
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,range,0.154110853488629,0.0683216353257496,0.348319666726249
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,mean,0.668982443125303,0.51374104420344,0.94059822005885
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,median,0.661168680272319,0.516784010661973,0.975426748394966
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,SD,0.0491926046957115,0.0209257671696133,0.115584659037911
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,CV_pct,7.03460488509179,3.34099309289184,15.7404030660738
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,MedianCV_pct,4.47777746434584,0.343261009175341,11.3493501429891
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,CI_width,0.0703805389835243,0.0299387841150343,0.165368568134068
report_gpt_sapsam_m2m,gpt,sapsam,m2m,text_eval_2,mean_median_diff_pct,1.30475331970025,0.118951950841335,6.35007014230411
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,n,10,9,10
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,range,0.0969978603091667,0,0.224799013125029
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,mean,0.845089869617019,0.580678314324009,1
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,median,0.85163672773987,0.57612578907594,1
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,SD,0.0290776556394562,0,0.066298842218312
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,CV_pct,3.53716907008018,0,9.66939716471847
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,MedianCV_pct,2.10996495620887,0,6.31780558953114
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,CI_width,0.0416018035422436,0,0.0948546692774579
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_1,mean_median_diff_pct,0.500983581915813,0,4.05224183885676
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,n,10,9,10
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,range,0.097002801120448,0,0.28685587073745
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,mean,0.842098533770556,0.596300478254396,1
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,median,0.840803571428571,0.589653785193362,1
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,SD,0.0316807571563902,0,0.103926321408066
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,CV_pct,3.93518718127252,0,17.3729076705853
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,MedianCV_pct,2.54265151791912,0,6.17843083893724
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,CI_width,0.0453260968364067,0,0.148688823462774
report_gpt_sapsam_t2t,gpt,sapsam,t2t,model_eval_2,mean_median_diff_pct,0.704905908261546,0,9.32522466860352
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,n,10,10,10
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,range,0.0708010792732239,0.0219367146492004,0.170831620693207
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,mean,0.917479729652405,0.779233360290527,0.970583701133728
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,median,0.921673059463501,0.757269978523254,0.977653980255127
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,SD,0.022015593088987,0.00722422228149812,0.0607447158936735
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,CV_pct,2.39848517994913,0.754456608377668,7.34413309082937
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,MedianCV_pct,1.21064946348838,0.16807290395057,3.92276616451982
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,CI_width,0.0314980131104936,0.0103357945986737,0.0869083040315306
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_1,mean_median_diff_pct,0.457902696754164,0.0044074795422746,3.864466024454
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,n,10,10,10
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,range,0.164925634860992,0.0272739231586456,0.290032823880514
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,mean,0.686242693662644,0.527184852626589,0.8466478317976
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,median,0.688297231992086,0.520879631241163,0.845509365200996
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,SD,0.0530723902378586,0.00844091837560622,0.0875850804053302
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,CV_pct,7.47562478969933,1.00072992720848,14.198081836062
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,MedianCV_pct,4.63385057938177,0.206879755552463,12.9372166273422
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,CI_width,0.0759314017460446,0.0120765385054491,0.125309184255898
report_gpt_sapsam_t2t,gpt,sapsam,t2t,text_eval_2,mean_median_diff_pct,1.17341483549863,0.0792824894968372,4.99515539747448
,,,,,,,,
,,,,,mean,0.0292544733698944,,
,,,,,min,0,,
,,,,,max,0.0811768281004573,,
